artistMbid"	"tagname"	"tagcount"	"tagurl"
52a624b7-3a5b-4404-be64-2d7cfbf587ed	industrial electroclash	0	http://www.last.fm/tag/industrial%20electroclash
52a624b7-3a5b-4404-be64-2d7cfbf587ed	aggrosynth	0	http://www.last.fm/tag/aggrosynth
52a624b7-3a5b-4404-be64-2d7cfbf587ed	eletronic	0	http://www.last.fm/tag/eletronic
52a624b7-3a5b-4404-be64-2d7cfbf587ed	ultimate favorite	0	http://www.last.fm/tag/ultimate%20favorite
52a624b7-3a5b-4404-be64-2d7cfbf587ed	smell of female	0	http://www.last.fm/tag/smell%20of%20female
52a624b7-3a5b-4404-be64-2d7cfbf587ed	haruka	0	http://www.last.fm/tag/haruka
52a624b7-3a5b-4404-be64-2d7cfbf587ed	this has genitalia	0	http://www.last.fm/tag/this%20has%20genitalia
52a624b7-3a5b-4404-be64-2d7cfbf587ed	ethnic electronica	0	http://www.last.fm/tag/ethnic%20electronica
52a624b7-3a5b-4404-be64-2d7cfbf587ed	plan to listen	0	http://www.last.fm/tag/plan%20to%20listen
52a624b7-3a5b-4404-be64-2d7cfbf587ed	frauen und technik	0	http://www.last.fm/tag/frauen%20und%20technik
52a624b7-3a5b-4404-be64-2d7cfbf587ed	soft and moist	0	http://www.last.fm/tag/soft%20and%20moist
24cf1eac-69b5-4cdf-9ad3-792b495106b4	digital hardcore	100	http://www.last.fm/tag/digital%20hardcore
24cf1eac-69b5-4cdf-9ad3-792b495106b4	industrial	50	http://www.last.fm/tag/industrial
24cf1eac-69b5-4cdf-9ad3-792b495106b4	industrial metal	39	http://www.last.fm/tag/industrial%20metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Hardclash	33	http://www.last.fm/tag/hardclash
24cf1eac-69b5-4cdf-9ad3-792b495106b4	electronic	30	http://www.last.fm/tag/electronic
24cf1eac-69b5-4cdf-9ad3-792b495106b4	cyberpunk	9	http://www.last.fm/tag/cyberpunk
24cf1eac-69b5-4cdf-9ad3-792b495106b4	punk	9	http://www.last.fm/tag/punk
24cf1eac-69b5-4cdf-9ad3-792b495106b4	hardcore	9	http://www.last.fm/tag/hardcore
24cf1eac-69b5-4cdf-9ad3-792b495106b4	electropunk	6	http://www.last.fm/tag/electropunk
24cf1eac-69b5-4cdf-9ad3-792b495106b4	industrial rock	5	http://www.last.fm/tag/industrial%20rock
24cf1eac-69b5-4cdf-9ad3-792b495106b4	experimental	4	http://www.last.fm/tag/experimental
24cf1eac-69b5-4cdf-9ad3-792b495106b4	metal	4	http://www.last.fm/tag/metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	american	4	http://www.last.fm/tag/american
24cf1eac-69b5-4cdf-9ad3-792b495106b4	industrial punk	3	http://www.last.fm/tag/industrial%20punk
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Post-Industrial	2	http://www.last.fm/tag/post-industrial
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Extreme	2	http://www.last.fm/tag/extreme
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Awesome	1	http://www.last.fm/tag/awesome
24cf1eac-69b5-4cdf-9ad3-792b495106b4	alternative	1	http://www.last.fm/tag/alternative
24cf1eac-69b5-4cdf-9ad3-792b495106b4	electronica	1	http://www.last.fm/tag/electronica
24cf1eac-69b5-4cdf-9ad3-792b495106b4	coldwave	1	http://www.last.fm/tag/coldwave
24cf1eac-69b5-4cdf-9ad3-792b495106b4	black metal	1	http://www.last.fm/tag/black%20metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	breakcore	1	http://www.last.fm/tag/breakcore
24cf1eac-69b5-4cdf-9ad3-792b495106b4	horror	1	http://www.last.fm/tag/horror
24cf1eac-69b5-4cdf-9ad3-792b495106b4	rock	1	http://www.last.fm/tag/rock
24cf1eac-69b5-4cdf-9ad3-792b495106b4	power electronics	1	http://www.last.fm/tag/power%20electronics
24cf1eac-69b5-4cdf-9ad3-792b495106b4	00s	1	http://www.last.fm/tag/00s
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Rabbit Junk	1	http://www.last.fm/tag/rabbit%20junk
24cf1eac-69b5-4cdf-9ad3-792b495106b4	industrial drum and bass	1	http://www.last.fm/tag/industrial%20drum%20and%20bass
24cf1eac-69b5-4cdf-9ad3-792b495106b4	breakbeat	0	http://www.last.fm/tag/breakbeat
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Drum n Bass	0	http://www.last.fm/tag/drum%20n%20bass
24cf1eac-69b5-4cdf-9ad3-792b495106b4	alternative metal	0	http://www.last.fm/tag/alternative%20metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	punk rock	0	http://www.last.fm/tag/punk%20rock
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Nu Metal	0	http://www.last.fm/tag/nu%20metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	noisecore	0	http://www.last.fm/tag/noisecore
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Wicked	0	http://www.last.fm/tag/wicked
24cf1eac-69b5-4cdf-9ad3-792b495106b4	hardcore punk	0	http://www.last.fm/tag/hardcore%20punk
24cf1eac-69b5-4cdf-9ad3-792b495106b4	post-hardcore	0	http://www.last.fm/tag/post-hardcore
24cf1eac-69b5-4cdf-9ad3-792b495106b4	speedcore	0	http://www.last.fm/tag/speedcore
24cf1eac-69b5-4cdf-9ad3-792b495106b4	USA	0	http://www.last.fm/tag/usa
24cf1eac-69b5-4cdf-9ad3-792b495106b4	electro	0	http://www.last.fm/tag/electro
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Electroclash	0	http://www.last.fm/tag/electroclash
24cf1eac-69b5-4cdf-9ad3-792b495106b4	noise	0	http://www.last.fm/tag/noise
24cf1eac-69b5-4cdf-9ad3-792b495106b4	The Shizit	0	http://www.last.fm/tag/the%20shizit
24cf1eac-69b5-4cdf-9ad3-792b495106b4	death metal	0	http://www.last.fm/tag/death%20metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	thrash metal	0	http://www.last.fm/tag/thrash%20metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Home collection	0	http://www.last.fm/tag/home%20collection
24cf1eac-69b5-4cdf-9ad3-792b495106b4	noise churning music	0	http://www.last.fm/tag/noise%20churning%20music
24cf1eac-69b5-4cdf-9ad3-792b495106b4	digitalcore	0	http://www.last.fm/tag/digitalcore
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Synth-Rock	0	http://www.last.fm/tag/synth-rock
24cf1eac-69b5-4cdf-9ad3-792b495106b4	i like it rough	0	http://www.last.fm/tag/i%20like%20it%20rough
24cf1eac-69b5-4cdf-9ad3-792b495106b4	trance metal	0	http://www.last.fm/tag/trance%20metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	overwhelming	0	http://www.last.fm/tag/overwhelming
24cf1eac-69b5-4cdf-9ad3-792b495106b4	cybercore	0	http://www.last.fm/tag/cybercore
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Terrorcore	0	http://www.last.fm/tag/terrorcore
24cf1eac-69b5-4cdf-9ad3-792b495106b4	underground	0	http://www.last.fm/tag/underground
24cf1eac-69b5-4cdf-9ad3-792b495106b4	indus	0	http://www.last.fm/tag/indus
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Punky	0	http://www.last.fm/tag/punky
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Electro-Punk	0	http://www.last.fm/tag/electro-punk
24cf1eac-69b5-4cdf-9ad3-792b495106b4	male vocalists	0	http://www.last.fm/tag/male%20vocalists
24cf1eac-69b5-4cdf-9ad3-792b495106b4	washington	0	http://www.last.fm/tag/washington
24cf1eac-69b5-4cdf-9ad3-792b495106b4	electro punk	0	http://www.last.fm/tag/electro%20punk
24cf1eac-69b5-4cdf-9ad3-792b495106b4	concept album	0	http://www.last.fm/tag/concept%20album
24cf1eac-69b5-4cdf-9ad3-792b495106b4	epic	0	http://www.last.fm/tag/epic
24cf1eac-69b5-4cdf-9ad3-792b495106b4	female vocalists	0	http://www.last.fm/tag/female%20vocalists
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Recommended	0	http://www.last.fm/tag/recommended
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Random	0	http://www.last.fm/tag/random
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Power metal	0	http://www.last.fm/tag/power%20metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	alternative rock	0	http://www.last.fm/tag/alternative%20rock
24cf1eac-69b5-4cdf-9ad3-792b495106b4	metalcore	0	http://www.last.fm/tag/metalcore
24cf1eac-69b5-4cdf-9ad3-792b495106b4	crossover	0	http://www.last.fm/tag/crossover
24cf1eac-69b5-4cdf-9ad3-792b495106b4	industrial black metal	0	http://www.last.fm/tag/industrial%20black%20metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	pop punk	0	http://www.last.fm/tag/pop%20punk
24cf1eac-69b5-4cdf-9ad3-792b495106b4	weird	0	http://www.last.fm/tag/weird
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Nu-metal	0	http://www.last.fm/tag/nu-metal
24cf1eac-69b5-4cdf-9ad3-792b495106b4	digital	0	http://www.last.fm/tag/digital
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Favorite Artists	0	http://www.last.fm/tag/favorite%20artists
24cf1eac-69b5-4cdf-9ad3-792b495106b4	26	0	http://www.last.fm/tag/26
24cf1eac-69b5-4cdf-9ad3-792b495106b4	32	0	http://www.last.fm/tag/32
24cf1eac-69b5-4cdf-9ad3-792b495106b4	37	0	http://www.last.fm/tag/37
24cf1eac-69b5-4cdf-9ad3-792b495106b4	35	0	http://www.last.fm/tag/35
24cf1eac-69b5-4cdf-9ad3-792b495106b4	39	0	http://www.last.fm/tag/39
24cf1eac-69b5-4cdf-9ad3-792b495106b4	the rainbow family podcast	0	http://www.last.fm/tag/the%20rainbow%20family%20podcast
24cf1eac-69b5-4cdf-9ad3-792b495106b4	Zaebis	0	http://www.last.fm/tag/zaebis
24cf1eac-69b5-4cdf-9ad3-792b495106b4	zoophilia	0	http://www.last.fm/tag/zoophilia
24cf1eac-69b5-4cdf-9ad3-792b495106b4	fucked up music for fucked up people	0	http://www.last.fm/tag/fucked%20up%20music%20for%20fucked%20up%20people
24cf1eac-69b5-4cdf-9ad3-792b495106b4	find more stuff by	0	http://www.last.fm/tag/find%20more%20stuff%20by
24cf1eac-69b5-4cdf-9ad3-792b495106b4	pizdato	0	http://www.last.fm/tag/pizdato
24cf1eac-69b5-4cdf-9ad3-792b495106b4	among favorites	0	http://www.last.fm/tag/among%20favorites
24cf1eac-69b5-4cdf-9ad3-792b495106b4	25	0	http://www.last.fm/tag/25
24cf1eac-69b5-4cdf-9ad3-792b495106b4	19	0	http://www.last.fm/tag/19
24cf1eac-69b5-4cdf-9ad3-792b495106b4	reminder	0	http://www.last.fm/tag/reminder
24cf1eac-69b5-4cdf-9ad3-792b495106b4	29	0	http://www.last.fm/tag/29
24cf1eac-69b5-4cdf-9ad3-792b495106b4	zajebiste	0	http://www.last.fm/tag/zajebiste
24cf1eac-69b5-4cdf-9ad3-792b495106b4	31	0	http://www.last.fm/tag/31
24cf1eac-69b5-4cdf-9ad3-792b495106b4	hip hop	0	http://www.last.fm/tag/hip%20hop
24cf1eac-69b5-4cdf-9ad3-792b495106b4	34	0	http://www.last.fm/tag/34
24cf1eac-69b5-4cdf-9ad3-792b495106b4	techno	0	http://www.last.fm/tag/techno
24cf1eac-69b5-4cdf-9ad3-792b495106b4	20	0	http://www.last.fm/tag/20
24cf1eac-69b5-4cdf-9ad3-792b495106b4	24	0	http://www.last.fm/tag/24
24cf1eac-69b5-4cdf-9ad3-792b495106b4	aggro industrial	0	http://www.last.fm/tag/aggro%20industrial
597dd959-1a24-457e-bea0-36f3fee2a5cb	indie	100	http://www.last.fm/tag/indie
597dd959-1a24-457e-bea0-36f3fee2a5cb	indie rock	82	http://www.last.fm/tag/indie%20rock
597dd959-1a24-457e-bea0-36f3fee2a5cb	emo	67	http://www.last.fm/tag/emo
597dd959-1a24-457e-bea0-36f3fee2a5cb	female vocalists	54	http://www.last.fm/tag/female%20vocalists
597dd959-1a24-457e-bea0-36f3fee2a5cb	rock	24	http://www.last.fm/tag/rock
597dd959-1a24-457e-bea0-36f3fee2a5cb	alternative	18	http://www.last.fm/tag/alternative
597dd959-1a24-457e-bea0-36f3fee2a5cb	indie pop	16	http://www.last.fm/tag/indie%20pop
597dd959-1a24-457e-bea0-36f3fee2a5cb	wisconsin	8	http://www.last.fm/tag/wisconsin
597dd959-1a24-457e-bea0-36f3fee2a5cb	post-punk	6	http://www.last.fm/tag/post-punk
597dd959-1a24-457e-bea0-36f3fee2a5cb	female vocalist	6	http://www.last.fm/tag/female%20vocalist
597dd959-1a24-457e-bea0-36f3fee2a5cb	polyvinyl	6	http://www.last.fm/tag/polyvinyl
597dd959-1a24-457e-bea0-36f3fee2a5cb	spotify	6	http://www.last.fm/tag/spotify
597dd959-1a24-457e-bea0-36f3fee2a5cb	indie emo	5	http://www.last.fm/tag/indie%20emo
597dd959-1a24-457e-bea0-36f3fee2a5cb	Rainer Maria	4	http://www.last.fm/tag/rainer%20maria
597dd959-1a24-457e-bea0-36f3fee2a5cb	madison	4	http://www.last.fm/tag/madison
597dd959-1a24-457e-bea0-36f3fee2a5cb	alternative rock	4	http://www.last.fm/tag/alternative%20rock
597dd959-1a24-457e-bea0-36f3fee2a5cb	punk	4	http://www.last.fm/tag/punk
597dd959-1a24-457e-bea0-36f3fee2a5cb	boys and girls singing together	4	http://www.last.fm/tag/boys%20and%20girls%20singing%20together
597dd959-1a24-457e-bea0-36f3fee2a5cb	noise pop	3	http://www.last.fm/tag/noise%20pop
597dd959-1a24-457e-bea0-36f3fee2a5cb	polyvinyl records	3	http://www.last.fm/tag/polyvinyl%20records
597dd959-1a24-457e-bea0-36f3fee2a5cb	american	3	http://www.last.fm/tag/american
597dd959-1a24-457e-bea0-36f3fee2a5cb	female vocals	3	http://www.last.fm/tag/female%20vocals
597dd959-1a24-457e-bea0-36f3fee2a5cb	midwest emo	3	http://www.last.fm/tag/midwest%20emo
597dd959-1a24-457e-bea0-36f3fee2a5cb	pop	3	http://www.last.fm/tag/pop
597dd959-1a24-457e-bea0-36f3fee2a5cb	Midwest	3	http://www.last.fm/tag/midwest
597dd959-1a24-457e-bea0-36f3fee2a5cb	indiemo	3	http://www.last.fm/tag/indiemo
597dd959-1a24-457e-bea0-36f3fee2a5cb	seen in concert	2	http://www.last.fm/tag/seen%20in%20concert
597dd959-1a24-457e-bea0-36f3fee2a5cb	amazing	2	http://www.last.fm/tag/amazing
597dd959-1a24-457e-bea0-36f3fee2a5cb	female	2	http://www.last.fm/tag/female
597dd959-1a24-457e-bea0-36f3fee2a5cb	beautiful	1	http://www.last.fm/tag/beautiful
597dd959-1a24-457e-bea0-36f3fee2a5cb	Rock and Roll	1	http://www.last.fm/tag/rock%20and%20roll
597dd959-1a24-457e-bea0-36f3fee2a5cb	six degrees of the kinsellas	1	http://www.last.fm/tag/six%20degrees%20of%20the%20kinsellas
597dd959-1a24-457e-bea0-36f3fee2a5cb	Mellow	1	http://www.last.fm/tag/mellow
597dd959-1a24-457e-bea0-36f3fee2a5cb	Yay	1	http://www.last.fm/tag/yay
597dd959-1a24-457e-bea0-36f3fee2a5cb	to check out	1	http://www.last.fm/tag/to%20check%20out
597dd959-1a24-457e-bea0-36f3fee2a5cb	folk	1	http://www.last.fm/tag/folk
597dd959-1a24-457e-bea0-36f3fee2a5cb	Guilty Pleasures	1	http://www.last.fm/tag/guilty%20pleasures
597dd959-1a24-457e-bea0-36f3fee2a5cb	1 female 2 males	1	http://www.last.fm/tag/1%20female%202%20males
597dd959-1a24-457e-bea0-36f3fee2a5cb	Post Emo Indie Rock	1	http://www.last.fm/tag/post%20emo%20indie%20rock
597dd959-1a24-457e-bea0-36f3fee2a5cb	melancholy	1	http://www.last.fm/tag/melancholy
597dd959-1a24-457e-bea0-36f3fee2a5cb	piano	1	http://www.last.fm/tag/piano
597dd959-1a24-457e-bea0-36f3fee2a5cb	jazz	1	http://www.last.fm/tag/jazz
597dd959-1a24-457e-bea0-36f3fee2a5cb	girlmo	1	http://www.last.fm/tag/girlmo
597dd959-1a24-457e-bea0-36f3fee2a5cb	dance	1	http://www.last.fm/tag/dance
597dd959-1a24-457e-bea0-36f3fee2a5cb	favorites	1	http://www.last.fm/tag/favorites
597dd959-1a24-457e-bea0-36f3fee2a5cb	punk rock	1	http://www.last.fm/tag/punk%20rock
597dd959-1a24-457e-bea0-36f3fee2a5cb	USA	1	http://www.last.fm/tag/usa
597dd959-1a24-457e-bea0-36f3fee2a5cb	good	1	http://www.last.fm/tag/good
597dd959-1a24-457e-bea0-36f3fee2a5cb	noise rock	1	http://www.last.fm/tag/noise%20rock
597dd959-1a24-457e-bea0-36f3fee2a5cb	industrial	1	http://www.last.fm/tag/industrial
597dd959-1a24-457e-bea0-36f3fee2a5cb	Notable Artists I Have Seen Live	1	http://www.last.fm/tag/notable%20artists%20i%20have%20seen%20live
597dd959-1a24-457e-bea0-36f3fee2a5cb	emocore	1	http://www.last.fm/tag/emocore
597dd959-1a24-457e-bea0-36f3fee2a5cb	90's	1	http://www.last.fm/tag/90%27s
597dd959-1a24-457e-bea0-36f3fee2a5cb	Hip-Hop	1	http://www.last.fm/tag/hip-hop
597dd959-1a24-457e-bea0-36f3fee2a5cb	livelivelive	0	http://www.last.fm/tag/livelivelive
597dd959-1a24-457e-bea0-36f3fee2a5cb	writer	0	http://www.last.fm/tag/writer
597dd959-1a24-457e-bea0-36f3fee2a5cb	80s wave	0	http://www.last.fm/tag/80s%20wave
597dd959-1a24-457e-bea0-36f3fee2a5cb	my personal radio	0	http://www.last.fm/tag/my%20personal%20radio
597dd959-1a24-457e-bea0-36f3fee2a5cb	My New Favourite Bands	0	http://www.last.fm/tag/my%20new%20favourite%20bands
597dd959-1a24-457e-bea0-36f3fee2a5cb	Music to listen to high	0	http://www.last.fm/tag/music%20to%20listen%20to%20high
597dd959-1a24-457e-bea0-36f3fee2a5cb	2nd Wave Emo	0	http://www.last.fm/tag/2nd%20wave%20emo
597dd959-1a24-457e-bea0-36f3fee2a5cb	adored	0	http://www.last.fm/tag/adored
597dd959-1a24-457e-bea0-36f3fee2a5cb	I went on to play them still more until I had exhausted all meaning in them	0	http://www.last.fm/tag/i%20went%20on%20to%20play%20them%20still%20more%20until%20i%20had%20exhausted%20all%20meaning%20in%20them
597dd959-1a24-457e-bea0-36f3fee2a5cb	sunny indie pop	0	http://www.last.fm/tag/sunny%20indie%20pop
597dd959-1a24-457e-bea0-36f3fee2a5cb	sxsw 2006	0	http://www.last.fm/tag/sxsw%202006
597dd959-1a24-457e-bea0-36f3fee2a5cb	some stuff	0	http://www.last.fm/tag/some%20stuff
597dd959-1a24-457e-bea0-36f3fee2a5cb	boy-girl vox	0	http://www.last.fm/tag/boy-girl%20vox
597dd959-1a24-457e-bea0-36f3fee2a5cb	Aline	0	http://www.last.fm/tag/aline
597dd959-1a24-457e-bea0-36f3fee2a5cb	Recent faves	0	http://www.last.fm/tag/recent%20faves
597dd959-1a24-457e-bea0-36f3fee2a5cb	listen to	0	http://www.last.fm/tag/listen%20to
597dd959-1a24-457e-bea0-36f3fee2a5cb	A small mix of music	0	http://www.last.fm/tag/a%20small%20mix%20of%20music
597dd959-1a24-457e-bea0-36f3fee2a5cb	MY FUCKING FAVORITE	0	http://www.last.fm/tag/my%20fucking%20favorite
597dd959-1a24-457e-bea0-36f3fee2a5cb	indieish lump	0	http://www.last.fm/tag/indieish%20lump
597dd959-1a24-457e-bea0-36f3fee2a5cb	keep it like a secret	0	http://www.last.fm/tag/keep%20it%20like%20a%20secret
597dd959-1a24-457e-bea0-36f3fee2a5cb	music to chase squirrels by	0	http://www.last.fm/tag/music%20to%20chase%20squirrels%20by
597dd959-1a24-457e-bea0-36f3fee2a5cb	super indie	0	http://www.last.fm/tag/super%20indie
597dd959-1a24-457e-bea0-36f3fee2a5cb	rainer maria is for thinkin	0	http://www.last.fm/tag/rainer%20maria%20is%20for%20thinkin
597dd959-1a24-457e-bea0-36f3fee2a5cb	as har mar is for fuckin	0	http://www.last.fm/tag/as%20har%20mar%20is%20for%20fuckin
597dd959-1a24-457e-bea0-36f3fee2a5cb	mope-rock	0	http://www.last.fm/tag/mope-rock
597dd959-1a24-457e-bea0-36f3fee2a5cb	wounding	0	http://www.last.fm/tag/wounding
597dd959-1a24-457e-bea0-36f3fee2a5cb	Spider Chai	0	http://www.last.fm/tag/spider%20chai
597dd959-1a24-457e-bea0-36f3fee2a5cb	photographed	0	http://www.last.fm/tag/photographed
597dd959-1a24-457e-bea0-36f3fee2a5cb	listen more	0	http://www.last.fm/tag/listen%20more
597dd959-1a24-457e-bea0-36f3fee2a5cb	stuff i own	0	http://www.last.fm/tag/stuff%20i%20own
597dd959-1a24-457e-bea0-36f3fee2a5cb	extreme loud noise jazz punk sheer paranoid terror	0	http://www.last.fm/tag/extreme%20loud%20noise%20jazz%20punk%20sheer%20paranoid%20terror
597dd959-1a24-457e-bea0-36f3fee2a5cb	stuff i love at the moment	0	http://www.last.fm/tag/stuff%20i%20love%20at%20the%20moment
597dd959-1a24-457e-bea0-36f3fee2a5cb	UK top 40	0	http://www.last.fm/tag/uk%20top%2040
597dd959-1a24-457e-bea0-36f3fee2a5cb	Old Emo	0	http://www.last.fm/tag/old%20emo
597dd959-1a24-457e-bea0-36f3fee2a5cb	live gesehen	0	http://www.last.fm/tag/live%20gesehen
597dd959-1a24-457e-bea0-36f3fee2a5cb	0seen	0	http://www.last.fm/tag/0seen
597dd959-1a24-457e-bea0-36f3fee2a5cb	3 stars	0	http://www.last.fm/tag/3%20stars
597dd959-1a24-457e-bea0-36f3fee2a5cb	One of a kind	0	http://www.last.fm/tag/one%20of%20a%20kind
597dd959-1a24-457e-bea0-36f3fee2a5cb	bands seen	0	http://www.last.fm/tag/bands%20seen
597dd959-1a24-457e-bea0-36f3fee2a5cb	Know Better	0	http://www.last.fm/tag/know%20better
597dd959-1a24-457e-bea0-36f3fee2a5cb	bonniebobbitt	0	http://www.last.fm/tag/bonniebobbitt
597dd959-1a24-457e-bea0-36f3fee2a5cb	fave vocalists	0	http://www.last.fm/tag/fave%20vocalists
597dd959-1a24-457e-bea0-36f3fee2a5cb	old-school emo	0	http://www.last.fm/tag/old-school%20emo
597dd959-1a24-457e-bea0-36f3fee2a5cb	Great Lyricists	0	http://www.last.fm/tag/great%20lyricists
597dd959-1a24-457e-bea0-36f3fee2a5cb	jordanfm	0	http://www.last.fm/tag/jordanfm
597dd959-1a24-457e-bea0-36f3fee2a5cb	brookyln	0	http://www.last.fm/tag/brookyln
b6cce5c4-fd73-4984-84fa-2d633ae96400	Drum and bass	100	http://www.last.fm/tag/drum%20and%20bass
b6cce5c4-fd73-4984-84fa-2d633ae96400	jungle	73	http://www.last.fm/tag/jungle
b6cce5c4-fd73-4984-84fa-2d633ae96400	Drum n Bass	30	http://www.last.fm/tag/drum%20n%20bass
b6cce5c4-fd73-4984-84fa-2d633ae96400	dnb	28	http://www.last.fm/tag/dnb
b6cce5c4-fd73-4984-84fa-2d633ae96400	electronic	18	http://www.last.fm/tag/electronic
b6cce5c4-fd73-4984-84fa-2d633ae96400	Darkcore	5	http://www.last.fm/tag/darkcore
b6cce5c4-fd73-4984-84fa-2d633ae96400	Moving Shadow	5	http://www.last.fm/tag/moving%20shadow
b6cce5c4-fd73-4984-84fa-2d633ae96400	old school dnb	4	http://www.last.fm/tag/old%20school%20dnb
b6cce5c4-fd73-4984-84fa-2d633ae96400	british	4	http://www.last.fm/tag/british
b6cce5c4-fd73-4984-84fa-2d633ae96400	drum'n'bass	4	http://www.last.fm/tag/drum%27n%27bass
b6cce5c4-fd73-4984-84fa-2d633ae96400	electronica	4	http://www.last.fm/tag/electronica
b6cce5c4-fd73-4984-84fa-2d633ae96400	Old school Hardcore	4	http://www.last.fm/tag/old%20school%20hardcore
b6cce5c4-fd73-4984-84fa-2d633ae96400	techno	4	http://www.last.fm/tag/techno
b6cce5c4-fd73-4984-84fa-2d633ae96400	oldskool haardcore	4	http://www.last.fm/tag/oldskool%20haardcore
b6cce5c4-fd73-4984-84fa-2d633ae96400	darkside	4	http://www.last.fm/tag/darkside
b6cce5c4-fd73-4984-84fa-2d633ae96400	nu jump up	2	http://www.last.fm/tag/nu%20jump%20up
b6cce5c4-fd73-4984-84fa-2d633ae96400	techstep	2	http://www.last.fm/tag/techstep
b6cce5c4-fd73-4984-84fa-2d633ae96400	PLUR	2	http://www.last.fm/tag/plur
b6cce5c4-fd73-4984-84fa-2d633ae96400	old school drum and bass artists	2	http://www.last.fm/tag/old%20school%20drum%20and%20bass%20artists
b6cce5c4-fd73-4984-84fa-2d633ae96400	jump up	2	http://www.last.fm/tag/jump%20up
b6cce5c4-fd73-4984-84fa-2d633ae96400	tecnoid dnb	2	http://www.last.fm/tag/tecnoid%20dnb
b6cce5c4-fd73-4984-84fa-2d633ae96400	ray keith	1	http://www.last.fm/tag/ray%20keith
b6cce5c4-fd73-4984-84fa-2d633ae96400	candy ravers rule the universe	1	http://www.last.fm/tag/candy%20ravers%20rule%20the%20universe
b6cce5c4-fd73-4984-84fa-2d633ae96400	oldskool jungle	1	http://www.last.fm/tag/oldskool%20jungle
b6cce5c4-fd73-4984-84fa-2d633ae96400	old skool jungle	1	http://www.last.fm/tag/old%20skool%20jungle
b6cce5c4-fd73-4984-84fa-2d633ae96400	oldskool hardcor	1	http://www.last.fm/tag/oldskool%20hardcor
b6cce5c4-fd73-4984-84fa-2d633ae96400	spotify	1	http://www.last.fm/tag/spotify
b6cce5c4-fd73-4984-84fa-2d633ae96400	rinseout	1	http://www.last.fm/tag/rinseout
b6cce5c4-fd73-4984-84fa-2d633ae96400	amen terror	1	http://www.last.fm/tag/amen%20terror
b6cce5c4-fd73-4984-84fa-2d633ae96400	drum and bass vocals	1	http://www.last.fm/tag/drum%20and%20bass%20vocals
b6cce5c4-fd73-4984-84fa-2d633ae96400	Need to Rate	1	http://www.last.fm/tag/need%20to%20rate
b6cce5c4-fd73-4984-84fa-2d633ae96400	dnb killaz	1	http://www.last.fm/tag/dnb%20killaz
b6cce5c4-fd73-4984-84fa-2d633ae96400	drjazzmrfunkmusic	1	http://www.last.fm/tag/drjazzmrfunkmusic
b6cce5c4-fd73-4984-84fa-2d633ae96400	Love	1	http://www.last.fm/tag/love
b6cce5c4-fd73-4984-84fa-2d633ae96400	psychedelic	1	http://www.last.fm/tag/psychedelic
b6cce5c4-fd73-4984-84fa-2d633ae96400	hardcore	1	http://www.last.fm/tag/hardcore
b6cce5c4-fd73-4984-84fa-2d633ae96400	reggae	1	http://www.last.fm/tag/reggae
b6cce5c4-fd73-4984-84fa-2d633ae96400	experimental	1	http://www.last.fm/tag/experimental
b6cce5c4-fd73-4984-84fa-2d633ae96400	electro	1	http://www.last.fm/tag/electro
b6cce5c4-fd73-4984-84fa-2d633ae96400	bass	1	http://www.last.fm/tag/bass
b6cce5c4-fd73-4984-84fa-2d633ae96400	peace	1	http://www.last.fm/tag/peace
b6cce5c4-fd73-4984-84fa-2d633ae96400	breakbeat	1	http://www.last.fm/tag/breakbeat
b6cce5c4-fd73-4984-84fa-2d633ae96400	Remember	1	http://www.last.fm/tag/remember
b6cce5c4-fd73-4984-84fa-2d633ae96400	respect	1	http://www.last.fm/tag/respect
b6cce5c4-fd73-4984-84fa-2d633ae96400	My favourite Drum n Bass	1	http://www.last.fm/tag/my%20favourite%20drum%20n%20bass
b6cce5c4-fd73-4984-84fa-2d633ae96400	db	1	http://www.last.fm/tag/db
